"facet","lag","quantile","direction","SACTN","SAWS","cooccurrence","proportion"
"Kommetjie - Cape Point",2,0,"a",29,13,0,0
"Kommetjie - Cape Point",2,0.25,"b",22,10,0,0
"Kommetjie - Cape Point",2,0.25,"x",22,10,0,0
"Kommetjie - Cape Point",2,0.25,"a",22,10,0,0
"Kommetjie - Cape Point",2,0.5,"b",15,7,0,0
"Kommetjie - Cape Point",2,0.5,"x",15,7,0,0
"Kommetjie - Cape Point",2,0.5,"a",15,7,0,0
"Kommetjie - Cape Point",2,0.75,"b",8,4,0,0
"Kommetjie - Cape Point",2,0.75,"x",8,4,0,0
"Kommetjie - Cape Point",2,0.75,"a",8,4,0,0
"Kommetjie - Cape Point",2,1,"b",1,1,0,0
"Kommetjie - Cape Point",2,1,"x",1,1,0,0
"Kommetjie - Cape Point",2,1,"a",1,1,0,0
"Kommetjie - Cape Point",6,0,"b",29,13,0,0
"Kommetjie - Cape Point",6,0,"x",29,13,0,0
"Kommetjie - Cape Point",6,0,"a",29,13,0,0
"Kommetjie - Cape Point",6,0.25,"b",22,10,0,0
"Kommetjie - Cape Point",6,0.25,"x",22,10,0,0
"Kommetjie - Cape Point",6,0.25,"a",22,10,0,0
"Kommetjie - Cape Point",6,0.5,"b",15,7,0,0
"Kommetjie - Cape Point",6,0.5,"x",15,7,0,0
"Kommetjie - Cape Point",6,0.5,"a",15,7,0,0
"Kommetjie - Cape Point",6,0.75,"b",8,4,0,0
"Kommetjie - Cape Point",6,0.75,"x",8,4,0,0
"Kommetjie - Cape Point",6,0.75,"a",8,4,0,0
"Kommetjie - Cape Point",6,1,"b",1,1,0,0
"Kommetjie - Cape Point",6,1,"x",1,1,0,0
"Kommetjie - Cape Point",6,1,"a",1,1,0,0
"Kommetjie - Cape Point",10,0,"b",29,13,0,0
"Kommetjie - Cape Point",10,0,"x",29,13,0,0
"Kommetjie - Cape Point",10,0,"a",29,13,0,0
"Kommetjie - Cape Point",10,0.25,"b",22,10,0,0
"Kommetjie - Cape Point",10,0.25,"x",22,10,0,0
"Kommetjie - Cape Point",10,0.25,"a",22,10,0,0
"Kommetjie - Cape Point",10,0.5,"b",15,7,0,0
"Kommetjie - Cape Point",10,0.5,"x",15,7,0,0
"Kommetjie - Cape Point",10,0.5,"a",15,7,0,0
"Kommetjie - Cape Point",10,0.75,"b",8,4,0,0
"Kommetjie - Cape Point",10,0.75,"x",8,4,0,0
"Kommetjie - Cape Point",10,0.75,"a",8,4,0,0
"Kommetjie - Cape Point",10,1,"b",1,1,0,0
"Kommetjie - Cape Point",10,1,"x",1,1,0,0
"Kommetjie - Cape Point",10,1,"a",1,1,0,0
"Kommetjie - Cape Point",14,0,"b",29,13,0,0
"Kommetjie - Cape Point",14,0,"x",29,13,0,0
"Kommetjie - Cape Point",14,0,"a",29,13,0,0
"Kommetjie - Cape Point",14,0.25,"b",22,10,0,0
"Kommetjie - Cape Point",14,0.25,"x",22,10,0,0
"Kommetjie - Cape Point",14,0.25,"a",22,10,0,0
"Kommetjie - Cape Point",14,0.5,"b",15,7,0,0
"Kommetjie - Cape Point",14,0.5,"x",15,7,0,0
"Kommetjie - Cape Point",14,0.5,"a",15,7,0,0
"Kommetjie - Cape Point",14,0.75,"b",8,4,0,0
"Kommetjie - Cape Point",14,0.75,"x",8,4,0,0
"Kommetjie - Cape Point",14,0.75,"a",8,4,0,0
"Kommetjie - Cape Point",14,1,"b",1,1,0,0
"Kommetjie - Cape Point",14,1,"x",1,1,0,0
"Kommetjie - Cape Point",14,1,"a",1,1,0,0
"Mossel Bay - Cape St Blaize",2,0,"b",31,9,0,0
"Mossel Bay - Cape St Blaize",2,0,"x",31,9,0,0
"Mossel Bay - Cape St Blaize",2,0,"a",31,9,0,0
"Mossel Bay - Cape St Blaize",2,0.25,"b",23,7,0,0
"Mossel Bay - Cape St Blaize",2,0.25,"x",23,7,0,0
"Mossel Bay - Cape St Blaize",2,0.25,"a",23,7,0,0
"Mossel Bay - Cape St Blaize",2,0.5,"b",16,5,0,0
"Mossel Bay - Cape St Blaize",2,0.5,"x",16,5,0,0
"Mossel Bay - Cape St Blaize",2,0.5,"a",16,5,0,0
"Mossel Bay - Cape St Blaize",2,0.75,"b",8,3,0,0
"Mossel Bay - Cape St Blaize",2,0.75,"x",8,3,0,0
"Mossel Bay - Cape St Blaize",2,0.75,"a",8,3,0,0
"Mossel Bay - Cape St Blaize",2,1,"b",1,1,0,0
"Mossel Bay - Cape St Blaize",2,1,"x",1,1,0,0
"Mossel Bay - Cape St Blaize",2,1,"a",1,1,0,0
"Mossel Bay - Cape St Blaize",6,0,"b",31,9,0,0
"Mossel Bay - Cape St Blaize",6,0,"x",31,9,0,0
"Mossel Bay - Cape St Blaize",6,0,"a",31,9,0,0
"Mossel Bay - Cape St Blaize",6,0.25,"b",23,7,0,0
"Mossel Bay - Cape St Blaize",6,0.25,"x",23,7,0,0
"Mossel Bay - Cape St Blaize",6,0.25,"a",23,7,0,0
"Mossel Bay - Cape St Blaize",6,0.5,"b",16,5,0,0
"Mossel Bay - Cape St Blaize",6,0.5,"x",16,5,0,0
"Mossel Bay - Cape St Blaize",6,0.5,"a",16,5,0,0
"Mossel Bay - Cape St Blaize",6,0.75,"b",8,3,0,0
"Mossel Bay - Cape St Blaize",6,0.75,"x",8,3,0,0
"Mossel Bay - Cape St Blaize",6,0.75,"a",8,3,0,0
"Mossel Bay - Cape St Blaize",6,1,"b",1,1,0,0
"Mossel Bay - Cape St Blaize",6,1,"x",1,1,0,0
"Mossel Bay - Cape St Blaize",6,1,"a",1,1,0,0
"Mossel Bay - Cape St Blaize",10,0,"b",31,9,0,0
"Mossel Bay - Cape St Blaize",10,0,"x",31,9,0,0
"Mossel Bay - Cape St Blaize",10,0,"a",31,9,0,0
"Mossel Bay - Cape St Blaize",10,0.25,"b",23,7,0,0
"Mossel Bay - Cape St Blaize",10,0.25,"x",23,7,0,0
"Mossel Bay - Cape St Blaize",10,0.25,"a",23,7,0,0
"Mossel Bay - Cape St Blaize",10,0.5,"b",16,5,0,0
"Mossel Bay - Cape St Blaize",10,0.5,"x",16,5,0,0
"Mossel Bay - Cape St Blaize",10,0.5,"a",16,5,0,0
"Mossel Bay - Cape St Blaize",10,0.75,"b",8,3,0,0
"Mossel Bay - Cape St Blaize",10,0.75,"x",8,3,0,0
"Mossel Bay - Cape St Blaize",10,0.75,"a",8,3,0,0
"Mossel Bay - Cape St Blaize",10,1,"b",1,1,0,0
"Mossel Bay - Cape St Blaize",10,1,"x",1,1,0,0
"Mossel Bay - Cape St Blaize",10,1,"a",1,1,0,0
"Mossel Bay - Cape St Blaize",14,0,"b",31,9,0,0
"Mossel Bay - Cape St Blaize",14,0,"x",31,9,1,0.032258064516129
"Mossel Bay - Cape St Blaize",14,0,"a",31,9,1,0.032258064516129
"Mossel Bay - Cape St Blaize",14,0.25,"b",23,7,0,0
"Mossel Bay - Cape St Blaize",14,0.25,"x",23,7,0,0
"Mossel Bay - Cape St Blaize",14,0.25,"a",23,7,0,0
"Mossel Bay - Cape St Blaize",14,0.5,"b",16,5,0,0
"Mossel Bay - Cape St Blaize",14,0.5,"x",16,5,0,0
"Mossel Bay - Cape St Blaize",14,0.5,"a",16,5,0,0
"Mossel Bay - Cape St Blaize",14,0.75,"b",8,3,0,0
"Mossel Bay - Cape St Blaize",14,0.75,"x",8,3,0,0
"Mossel Bay - Cape St Blaize",14,0.75,"a",8,3,0,0
"Mossel Bay - Cape St Blaize",14,1,"b",1,1,0,0
"Mossel Bay - Cape St Blaize",14,1,"x",1,1,0,0
"Mossel Bay - Cape St Blaize",14,1,"a",1,1,0,0
"Muizenberg - Cape Town DF Malan",2,0,"b",57,18,0,0
"Muizenberg - Cape Town DF Malan",2,0,"x",57,18,0,0
"Muizenberg - Cape Town DF Malan",2,0,"a",57,18,0,0
"Muizenberg - Cape Town DF Malan",2,0.25,"b",43,13,0,0
"Muizenberg - Cape Town DF Malan",2,0.25,"x",43,13,0,0
"Muizenberg - Cape Town DF Malan",2,0.25,"a",43,13,0,0
"Muizenberg - Cape Town DF Malan",2,0.5,"b",29,9,0,0
"Muizenberg - Cape Town DF Malan",2,0.5,"x",29,9,0,0
"Muizenberg - Cape Town DF Malan",2,0.5,"a",29,9,0,0
"Muizenberg - Cape Town DF Malan",2,0.75,"b",15,5,0,0
"Muizenberg - Cape Town DF Malan",2,0.75,"x",15,5,0,0
"Muizenberg - Cape Town DF Malan",2,0.75,"a",15,5,0,0
"Muizenberg - Cape Town DF Malan",2,1,"b",1,1,0,0
"Muizenberg - Cape Town DF Malan",2,1,"x",1,1,0,0
"Muizenberg - Cape Town DF Malan",2,1,"a",1,1,0,0
"Muizenberg - Cape Town DF Malan",6,0,"b",57,18,1,0.0175438596491228
"Muizenberg - Cape Town DF Malan",6,0,"x",57,18,1,0.0175438596491228
"Muizenberg - Cape Town DF Malan",6,0,"a",57,18,0,0
"Muizenberg - Cape Town DF Malan",6,0.25,"b",43,13,0,0
"Muizenberg - Cape Town DF Malan",6,0.25,"x",43,13,0,0
"Muizenberg - Cape Town DF Malan",6,0.25,"a",43,13,0,0
"Muizenberg - Cape Town DF Malan",6,0.5,"b",29,9,0,0
"Muizenberg - Cape Town DF Malan",6,0.5,"x",29,9,0,0
"Muizenberg - Cape Town DF Malan",6,0.5,"a",29,9,0,0
"Muizenberg - Cape Town DF Malan",6,0.75,"b",15,5,0,0
"Muizenberg - Cape Town DF Malan",6,0.75,"x",15,5,0,0
"Muizenberg - Cape Town DF Malan",6,0.75,"a",15,5,0,0
"Muizenberg - Cape Town DF Malan",6,1,"b",1,1,0,0
"Muizenberg - Cape Town DF Malan",6,1,"x",1,1,0,0
"Muizenberg - Cape Town DF Malan",6,1,"a",1,1,0,0
"Muizenberg - Cape Town DF Malan",10,0,"b",57,18,1,0.0175438596491228
"Muizenberg - Cape Town DF Malan",10,0,"x",57,18,1,0.0175438596491228
"Muizenberg - Cape Town DF Malan",10,0,"a",57,18,0,0
"Muizenberg - Cape Town DF Malan",10,0.25,"b",43,13,0,0
"Muizenberg - Cape Town DF Malan",10,0.25,"x",43,13,0,0
"Muizenberg - Cape Town DF Malan",10,0.25,"a",43,13,0,0
"Muizenberg - Cape Town DF Malan",10,0.5,"b",29,9,0,0
"Muizenberg - Cape Town DF Malan",10,0.5,"x",29,9,0,0
"Muizenberg - Cape Town DF Malan",10,0.5,"a",29,9,0,0
"Muizenberg - Cape Town DF Malan",10,0.75,"b",15,5,0,0
"Muizenberg - Cape Town DF Malan",10,0.75,"x",15,5,0,0
"Muizenberg - Cape Town DF Malan",10,0.75,"a",15,5,0,0
"Muizenberg - Cape Town DF Malan",10,1,"b",1,1,0,0
"Muizenberg - Cape Town DF Malan",10,1,"x",1,1,0,0
"Muizenberg - Cape Town DF Malan",10,1,"a",1,1,0,0
"Muizenberg - Cape Town DF Malan",14,0,"b",57,18,1,0.0175438596491228
"Muizenberg - Cape Town DF Malan",14,0,"x",57,18,2,0.0350877192982456
"Muizenberg - Cape Town DF Malan",14,0,"a",57,18,1,0.0175438596491228
"Muizenberg - Cape Town DF Malan",14,0.25,"b",43,13,0,0
"Muizenberg - Cape Town DF Malan",14,0.25,"x",43,13,1,0.0232558139534884
"Muizenberg - Cape Town DF Malan",14,0.25,"a",43,13,1,0.0232558139534884
"Muizenberg - Cape Town DF Malan",14,0.5,"b",29,9,0,0
"Muizenberg - Cape Town DF Malan",14,0.5,"x",29,9,0,0
"Muizenberg - Cape Town DF Malan",14,0.5,"a",29,9,0,0
"Muizenberg - Cape Town DF Malan",14,0.75,"b",15,5,0,0
"Muizenberg - Cape Town DF Malan",14,0.75,"x",15,5,0,0
"Muizenberg - Cape Town DF Malan",14,0.75,"a",15,5,0,0
"Muizenberg - Cape Town DF Malan",14,1,"b",1,1,0,0
"Muizenberg - Cape Town DF Malan",14,1,"x",1,1,0,0
"Muizenberg - Cape Town DF Malan",14,1,"a",1,1,0,0
"Nahoon Beach - East London",2,0,"b",14,1,0,0
"Nahoon Beach - East London",2,0,"x",14,1,0,0
"Nahoon Beach - East London",2,0,"a",14,1,0,0
"Nahoon Beach - East London",2,0.25,"b",10,1,0,0
"Nahoon Beach - East London",2,0.25,"x",10,1,0,0
"Nahoon Beach - East London",2,0.25,"a",10,1,0,0
"Nahoon Beach - East London",2,0.5,"b",7,1,0,0
"Nahoon Beach - East London",2,0.5,"x",7,1,0,0
"Nahoon Beach - East London",2,0.5,"a",7,1,0,0
"Nahoon Beach - East London",2,0.75,"b",4,1,0,0
"Nahoon Beach - East London",2,0.75,"x",4,1,0,0
"Nahoon Beach - East London",2,0.75,"a",4,1,0,0
"Nahoon Beach - East London",2,1,"b",1,1,0,0
"Nahoon Beach - East London",2,1,"x",1,1,0,0
"Nahoon Beach - East London",2,1,"a",1,1,0,0
"Nahoon Beach - East London",6,0,"b",14,1,0,0
"Nahoon Beach - East London",6,0,"x",14,1,0,0
"Nahoon Beach - East London",6,0,"a",14,1,0,0
"Nahoon Beach - East London",6,0.25,"b",10,1,0,0
"Nahoon Beach - East London",6,0.25,"x",10,1,0,0
"Nahoon Beach - East London",6,0.25,"a",10,1,0,0
"Nahoon Beach - East London",6,0.5,"b",7,1,0,0
"Nahoon Beach - East London",6,0.5,"x",7,1,0,0
"Nahoon Beach - East London",6,0.5,"a",7,1,0,0
"Nahoon Beach - East London",6,0.75,"b",4,1,0,0
"Nahoon Beach - East London",6,0.75,"x",4,1,0,0
"Nahoon Beach - East London",6,0.75,"a",4,1,0,0
"Nahoon Beach - East London",6,1,"b",1,1,0,0
"Nahoon Beach - East London",6,1,"x",1,1,0,0
"Nahoon Beach - East London",6,1,"a",1,1,0,0
"Nahoon Beach - East London",10,0,"b",14,1,0,0
"Nahoon Beach - East London",10,0,"x",14,1,0,0
"Nahoon Beach - East London",10,0,"a",14,1,0,0
"Nahoon Beach - East London",10,0.25,"b",10,1,0,0
"Nahoon Beach - East London",10,0.25,"x",10,1,0,0
"Nahoon Beach - East London",10,0.25,"a",10,1,0,0
"Nahoon Beach - East London",10,0.5,"b",7,1,0,0
"Nahoon Beach - East London",10,0.5,"x",7,1,0,0
"Nahoon Beach - East London",10,0.5,"a",7,1,0,0
"Nahoon Beach - East London",10,0.75,"b",4,1,0,0
"Nahoon Beach - East London",10,0.75,"x",4,1,0,0
"Nahoon Beach - East London",10,0.75,"a",4,1,0,0
"Nahoon Beach - East London",10,1,"b",1,1,0,0
"Nahoon Beach - East London",10,1,"x",1,1,0,0
"Nahoon Beach - East London",10,1,"a",1,1,0,0
"Nahoon Beach - East London",14,0,"b",14,1,0,0
"Nahoon Beach - East London",14,0,"x",14,1,0,0
"Nahoon Beach - East London",14,0,"a",14,1,0,0
"Nahoon Beach - East London",14,0.25,"b",10,1,0,0
"Nahoon Beach - East London",14,0.25,"x",10,1,0,0
"Nahoon Beach - East London",14,0.25,"a",10,1,0,0
"Nahoon Beach - East London",14,0.5,"b",7,1,0,0
"Nahoon Beach - East London",14,0.5,"x",7,1,0,0
"Nahoon Beach - East London",14,0.5,"a",7,1,0,0
"Nahoon Beach - East London",14,0.75,"b",4,1,0,0
"Nahoon Beach - East London",14,0.75,"x",4,1,0,0
"Nahoon Beach - East London",14,0.75,"a",4,1,0,0
"Nahoon Beach - East London",14,1,"b",1,1,0,0
"Nahoon Beach - East London",14,1,"x",1,1,0,0
"Nahoon Beach - East London",14,1,"a",1,1,0,0
"Orient Beach - East London",2,0,"b",22,1,0,0
"Orient Beach - East London",2,0,"x",22,1,0,0
"Orient Beach - East London",2,0,"a",22,1,0,0
"Orient Beach - East London",2,0.25,"b",16,1,0,0
"Orient Beach - East London",2,0.25,"x",16,1,0,0
"Orient Beach - East London",2,0.25,"a",16,1,0,0
"Orient Beach - East London",2,0.5,"b",11,1,0,0
"Orient Beach - East London",2,0.5,"x",11,1,0,0
"Orient Beach - East London",2,0.5,"a",11,1,0,0
"Orient Beach - East London",2,0.75,"b",6,1,0,0
"Orient Beach - East London",2,0.75,"x",6,1,0,0
"Orient Beach - East London",2,0.75,"a",6,1,0,0
"Orient Beach - East London",2,1,"b",1,1,0,0
"Orient Beach - East London",2,1,"x",1,1,0,0
"Orient Beach - East London",2,1,"a",1,1,0,0
"Orient Beach - East London",6,0,"b",22,1,0,0
"Orient Beach - East London",6,0,"x",22,1,0,0
"Orient Beach - East London",6,0,"a",22,1,0,0
"Orient Beach - East London",6,0.25,"b",16,1,0,0
"Orient Beach - East London",6,0.25,"x",16,1,0,0
"Orient Beach - East London",6,0.25,"a",16,1,0,0
"Orient Beach - East London",6,0.5,"b",11,1,0,0
"Orient Beach - East London",6,0.5,"x",11,1,0,0
"Orient Beach - East London",6,0.5,"a",11,1,0,0
"Orient Beach - East London",6,0.75,"b",6,1,0,0
"Orient Beach - East London",6,0.75,"x",6,1,0,0
"Orient Beach - East London",6,0.75,"a",6,1,0,0
"Orient Beach - East London",6,1,"b",1,1,0,0
"Orient Beach - East London",6,1,"x",1,1,0,0
"Orient Beach - East London",6,1,"a",1,1,0,0
"Orient Beach - East London",10,0,"b",22,1,0,0
"Orient Beach - East London",10,0,"x",22,1,0,0
"Orient Beach - East London",10,0,"a",22,1,0,0
"Orient Beach - East London",10,0.25,"b",16,1,0,0
"Orient Beach - East London",10,0.25,"x",16,1,0,0
"Orient Beach - East London",10,0.25,"a",16,1,0,0
"Orient Beach - East London",10,0.5,"b",11,1,0,0
"Orient Beach - East London",10,0.5,"x",11,1,0,0
"Orient Beach - East London",10,0.5,"a",11,1,0,0
"Orient Beach - East London",10,0.75,"b",6,1,0,0
"Orient Beach - East London",10,0.75,"x",6,1,0,0
"Orient Beach - East London",10,0.75,"a",6,1,0,0
"Orient Beach - East London",10,1,"b",1,1,0,0
"Orient Beach - East London",10,1,"x",1,1,0,0
"Orient Beach - East London",10,1,"a",1,1,0,0
"Orient Beach - East London",14,0,"b",22,1,0,0
"Orient Beach - East London",14,0,"x",22,1,0,0
"Orient Beach - East London",14,0,"a",22,1,0,0
"Orient Beach - East London",14,0.25,"b",16,1,0,0
"Orient Beach - East London",14,0.25,"x",16,1,0,0
"Orient Beach - East London",14,0.25,"a",16,1,0,0
"Orient Beach - East London",14,0.5,"b",11,1,0,0
"Orient Beach - East London",14,0.5,"x",11,1,0,0
"Orient Beach - East London",14,0.5,"a",11,1,0,0
"Orient Beach - East London",14,0.75,"b",6,1,0,0
"Orient Beach - East London",14,0.75,"x",6,1,0,0
"Orient Beach - East London",14,0.75,"a",6,1,0,0
"Orient Beach - East London",14,1,"b",1,1,0,0
"Orient Beach - East London",14,1,"x",1,1,0,0
"Orient Beach - East London",14,1,"a",1,1,0,0
"Pollock Beach - Port Elizabeth",2,0,"b",19,4,0,0
"Pollock Beach - Port Elizabeth",2,0,"x",19,4,0,0
"Pollock Beach - Port Elizabeth",2,0,"a",19,4,0,0
"Pollock Beach - Port Elizabeth",2,0.25,"b",14,3,0,0
"Pollock Beach - Port Elizabeth",2,0.25,"x",14,3,0,0
"Pollock Beach - Port Elizabeth",2,0.25,"a",14,3,0,0
"Pollock Beach - Port Elizabeth",2,0.5,"b",10,2,0,0
"Pollock Beach - Port Elizabeth",2,0.5,"x",10,2,0,0
"Pollock Beach - Port Elizabeth",2,0.5,"a",10,2,0,0
"Pollock Beach - Port Elizabeth",2,0.75,"b",5,1,0,0
"Pollock Beach - Port Elizabeth",2,0.75,"x",5,1,0,0
"Pollock Beach - Port Elizabeth",2,0.75,"a",5,1,0,0
"Pollock Beach - Port Elizabeth",2,1,"b",1,1,0,0
"Pollock Beach - Port Elizabeth",2,1,"x",1,1,0,0
"Pollock Beach - Port Elizabeth",2,1,"a",1,1,0,0
"Pollock Beach - Port Elizabeth",6,0,"b",19,4,0,0
"Pollock Beach - Port Elizabeth",6,0,"x",19,4,0,0
"Pollock Beach - Port Elizabeth",6,0,"a",19,4,0,0
"Pollock Beach - Port Elizabeth",6,0.25,"b",14,3,0,0
"Pollock Beach - Port Elizabeth",6,0.25,"x",14,3,0,0
"Pollock Beach - Port Elizabeth",6,0.25,"a",14,3,0,0
"Pollock Beach - Port Elizabeth",6,0.5,"b",10,2,0,0
"Pollock Beach - Port Elizabeth",6,0.5,"x",10,2,0,0
"Pollock Beach - Port Elizabeth",6,0.5,"a",10,2,0,0
"Pollock Beach - Port Elizabeth",6,0.75,"b",5,1,0,0
"Pollock Beach - Port Elizabeth",6,0.75,"x",5,1,0,0
"Pollock Beach - Port Elizabeth",6,0.75,"a",5,1,0,0
"Pollock Beach - Port Elizabeth",6,1,"b",1,1,0,0
"Pollock Beach - Port Elizabeth",6,1,"x",1,1,0,0
"Pollock Beach - Port Elizabeth",6,1,"a",1,1,0,0
"Pollock Beach - Port Elizabeth",10,0,"b",19,4,0,0
"Pollock Beach - Port Elizabeth",10,0,"x",19,4,0,0
"Pollock Beach - Port Elizabeth",10,0,"a",19,4,0,0
"Pollock Beach - Port Elizabeth",10,0.25,"b",14,3,0,0
"Pollock Beach - Port Elizabeth",10,0.25,"x",14,3,0,0
"Pollock Beach - Port Elizabeth",10,0.25,"a",14,3,0,0
"Pollock Beach - Port Elizabeth",10,0.5,"b",10,2,0,0
"Pollock Beach - Port Elizabeth",10,0.5,"x",10,2,0,0
"Pollock Beach - Port Elizabeth",10,0.5,"a",10,2,0,0
"Pollock Beach - Port Elizabeth",10,0.75,"b",5,1,0,0
"Pollock Beach - Port Elizabeth",10,0.75,"x",5,1,0,0
"Pollock Beach - Port Elizabeth",10,0.75,"a",5,1,0,0
"Pollock Beach - Port Elizabeth",10,1,"b",1,1,0,0
"Pollock Beach - Port Elizabeth",10,1,"x",1,1,0,0
"Pollock Beach - Port Elizabeth",10,1,"a",1,1,0,0
"Pollock Beach - Port Elizabeth",14,0,"b",19,4,0,0
"Pollock Beach - Port Elizabeth",14,0,"x",19,4,0,0
"Pollock Beach - Port Elizabeth",14,0,"a",19,4,0,0
"Pollock Beach - Port Elizabeth",14,0.25,"b",14,3,0,0
"Pollock Beach - Port Elizabeth",14,0.25,"x",14,3,0,0
"Pollock Beach - Port Elizabeth",14,0.25,"a",14,3,0,0
"Pollock Beach - Port Elizabeth",14,0.5,"b",10,2,0,0
"Pollock Beach - Port Elizabeth",14,0.5,"x",10,2,0,0
"Pollock Beach - Port Elizabeth",14,0.5,"a",10,2,0,0
"Pollock Beach - Port Elizabeth",14,0.75,"b",5,1,0,0
"Pollock Beach - Port Elizabeth",14,0.75,"x",5,1,0,0
"Pollock Beach - Port Elizabeth",14,0.75,"a",5,1,0,0
"Pollock Beach - Port Elizabeth",14,1,"b",1,1,0,0
"Pollock Beach - Port Elizabeth",14,1,"x",1,1,0,0
"Pollock Beach - Port Elizabeth",14,1,"a",1,1,0,0
"Port Nolloth - Cape Columbine",2,0,"b",56,12,0,0
"Port Nolloth - Cape Columbine",2,0,"x",56,12,0,0
"Port Nolloth - Cape Columbine",2,0,"a",56,12,0,0
"Port Nolloth - Cape Columbine",2,0.25,"b",42,9,0,0
"Port Nolloth - Cape Columbine",2,0.25,"x",42,9,0,0
"Port Nolloth - Cape Columbine",2,0.25,"a",42,9,0,0
"Port Nolloth - Cape Columbine",2,0.5,"b",28,6,0,0
"Port Nolloth - Cape Columbine",2,0.5,"x",28,6,0,0
"Port Nolloth - Cape Columbine",2,0.5,"a",28,6,0,0
"Port Nolloth - Cape Columbine",2,0.75,"b",14,3,0,0
"Port Nolloth - Cape Columbine",2,0.75,"x",14,3,0,0
"Port Nolloth - Cape Columbine",2,0.75,"a",14,3,0,0
"Port Nolloth - Cape Columbine",2,1,"b",1,1,0,0
"Port Nolloth - Cape Columbine",2,1,"x",1,1,0,0
"Port Nolloth - Cape Columbine",2,1,"a",1,1,0,0
"Port Nolloth - Cape Columbine",6,0,"b",56,12,0,0
"Port Nolloth - Cape Columbine",6,0,"x",56,12,0,0
"Port Nolloth - Cape Columbine",6,0,"a",56,12,0,0
"Port Nolloth - Cape Columbine",6,0.25,"b",42,9,0,0
"Port Nolloth - Cape Columbine",6,0.25,"x",42,9,0,0
"Port Nolloth - Cape Columbine",6,0.25,"a",42,9,0,0
"Port Nolloth - Cape Columbine",6,0.5,"b",28,6,0,0
"Port Nolloth - Cape Columbine",6,0.5,"x",28,6,0,0
"Port Nolloth - Cape Columbine",6,0.5,"a",28,6,0,0
"Port Nolloth - Cape Columbine",6,0.75,"b",14,3,0,0
"Port Nolloth - Cape Columbine",6,0.75,"x",14,3,0,0
"Port Nolloth - Cape Columbine",6,0.75,"a",14,3,0,0
"Port Nolloth - Cape Columbine",6,1,"b",1,1,0,0
"Port Nolloth - Cape Columbine",6,1,"x",1,1,0,0
"Port Nolloth - Cape Columbine",6,1,"a",1,1,0,0
"Port Nolloth - Cape Columbine",10,0,"b",56,12,0,0
"Port Nolloth - Cape Columbine",10,0,"x",56,12,1,0.0178571428571429
"Port Nolloth - Cape Columbine",10,0,"a",56,12,1,0.0178571428571429
"Port Nolloth - Cape Columbine",10,0.25,"b",42,9,0,0
"Port Nolloth - Cape Columbine",10,0.25,"x",42,9,0,0
"Port Nolloth - Cape Columbine",10,0.25,"a",42,9,0,0
"Port Nolloth - Cape Columbine",10,0.5,"b",28,6,0,0
"Port Nolloth - Cape Columbine",10,0.5,"x",28,6,0,0
"Port Nolloth - Cape Columbine",10,0.5,"a",28,6,0,0
"Port Nolloth - Cape Columbine",10,0.75,"b",14,3,0,0
"Port Nolloth - Cape Columbine",10,0.75,"x",14,3,0,0
"Port Nolloth - Cape Columbine",10,0.75,"a",14,3,0,0
"Port Nolloth - Cape Columbine",10,1,"b",1,1,0,0
"Port Nolloth - Cape Columbine",10,1,"x",1,1,0,0
"Port Nolloth - Cape Columbine",10,1,"a",1,1,0,0
"Port Nolloth - Cape Columbine",14,0,"b",56,12,0,0
"Port Nolloth - Cape Columbine",14,0,"x",56,12,2,0.0357142857142857
"Port Nolloth - Cape Columbine",14,0,"a",56,12,2,0.0357142857142857
"Port Nolloth - Cape Columbine",14,0.25,"b",42,9,0,0
"Port Nolloth - Cape Columbine",14,0.25,"x",42,9,0,0
"Port Nolloth - Cape Columbine",14,0.25,"a",42,9,0,0
"Port Nolloth - Cape Columbine",14,0.5,"b",28,6,0,0
"Port Nolloth - Cape Columbine",14,0.5,"x",28,6,0,0
"Port Nolloth - Cape Columbine",14,0.5,"a",28,6,0,0
"Port Nolloth - Cape Columbine",14,0.75,"b",14,3,0,0
"Port Nolloth - Cape Columbine",14,0.75,"x",14,3,0,0
"Port Nolloth - Cape Columbine",14,0.75,"a",14,3,0,0
"Port Nolloth - Cape Columbine",14,1,"b",1,1,0,0
"Port Nolloth - Cape Columbine",14,1,"x",1,1,0,0
"Port Nolloth - Cape Columbine",14,1,"a",1,1,0,0
"Sea Point - Cape Town DF Malan",2,0,"b",69,17,0,0
"Sea Point - Cape Town DF Malan",2,0,"x",69,17,0,0
"Sea Point - Cape Town DF Malan",2,0,"a",69,17,0,0
"Sea Point - Cape Town DF Malan",2,0.25,"b",52,13,0,0
"Sea Point - Cape Town DF Malan",2,0.25,"x",52,13,0,0
"Sea Point - Cape Town DF Malan",2,0.25,"a",52,13,0,0
"Sea Point - Cape Town DF Malan",2,0.5,"b",36,9,0,0
"Sea Point - Cape Town DF Malan",2,0.5,"x",36,9,0,0
"Sea Point - Cape Town DF Malan",2,0.5,"a",36,9,0,0
"Sea Point - Cape Town DF Malan",2,0.75,"b",18,5,0,0
"Sea Point - Cape Town DF Malan",2,0.75,"x",18,5,0,0
"Sea Point - Cape Town DF Malan",2,0.75,"a",18,5,0,0
"Sea Point - Cape Town DF Malan",2,1,"b",1,1,0,0
"Sea Point - Cape Town DF Malan",2,1,"x",1,1,0,0
"Sea Point - Cape Town DF Malan",2,1,"a",1,1,0,0
